record_id,title,language,mobile_category,record_type,citation_url,is_accepted,quality_score,quality_flags,rejection_reason,has_price,has_quota,has_code,has_terms,has_benefits,content_length
0b82416a3a9de03414939e989cef366b83b40651777acff5e5f8e3d763c6e4a2,"5,250 ميجابايت و 500 دقيقة",ar,control_plans,plan,https://te.eg/ar/personal/mobile/control-tazbeet,True,0.86,scrapling_static_fetch,,False,True,True,False,False,443
18cfba369383776d5dcf770ed8bafe16f126838081b157ace05982b6919fa697,Tazbeet 165,ar,control_plans,plan,https://te.eg/ar/personal/mobile/control-tazbeet,True,0.96,scrapling_static_fetch,,True,True,True,False,False,535
a84c61c2fabeb1bcfd3f9348d58586ff97beb2e4f55cc6ea800d8b12de0e078b,Add to compare,ar,control_plans,plan,https://te.eg/ar/personal/mobile/control-tazbeet,True,0.86,scrapling_static_fetch,,False,True,True,False,False,484
6bf4b4c5fc0bc35c3e5016ee099cb0d89a1857fb2fedf64b6b61b72448d6f0a5,"11,250 ميجابايت و 600 دقيقة",ar,control_plans,plan,https://te.eg/ar/personal/mobile/control-tazbeet,True,0.86,scrapling_static_fetch,,False,True,True,False,False,446
00b502ba65207288e7e24d2eeea16e99059e818a7178a2f11b94395a776ad109,We Club 58,ar,control_plans,terms,https://te.eg/ar/web/guest/w/we-club-50,True,1.0,scrapling_static_fetch,,True,True,True,False,True,1386
a8f123e54489d98ef8822d15ebe92610b402c871ffd9cf48f2527e6e30e9b597,موبايل إنترنت,ar,control_plans,plan,https://te.eg/ar/web/guest/w/we-club-50,True,0.74,scrapling_static_fetch,,False,True,False,False,False,225
e180cc5ac8fc4f1c40f008a13aeb5d18a4b127144c9852f4e51f355a85b14368,دقائق أساسية لكل الشبكات,ar,control_plans,plan,https://te.eg/ar/web/guest/w/we-club-50,True,0.64,scrapling_static_fetch,,False,False,False,False,False,185
96d483acdcfb1ea54c79033cceee7c7bc474007627141f8b74e06e2b51115ad7,الصلاحية,ar,control_plans,plan,https://te.eg/ar/web/guest/w/we-club-50,True,0.64,scrapling_static_fetch,,False,False,False,False,False,132
fce99eacd7e5dd4b2db9a3dff588ae7812ed6ebe0a3b89fa45a0807faf08ceeb,مصاريف الاشتراك,ar,control_plans,plan,https://te.eg/ar/web/guest/w/we-club-50,True,0.74,scrapling_static_fetch,,True,False,False,False,False,175
98a6b3e7c2879b4cc2dd1d10e3f8386474d6008b7ad69d941ef24cb506f9deb5,التجديد,ar,control_plans,plan,https://te.eg/ar/web/guest/w/we-club-50,True,0.64,scrapling_static_fetch,,False,False,False,False,False,157
62427a52560f9442c37f991299b65f92ddf1621c4512e863afc3720793eb4934,كود الأشتراك,ar,control_plans,plan,https://te.eg/ar/web/guest/w/we-club-50,True,0.76,scrapling_static_fetch,,False,False,True,False,False,169
597ac935b2009fdd87477fa8f8e384a002278e5eae58007fb8c2d9fb73a334d3,باقات WE Gold | باقات موبايل مميزة ومكالمات ونت شهرية في مصر,ar,postpaid,terms,https://te.eg/ar/web/guest/personal/mobile/we-gold,True,0.92,scrapling_static_fetch,,True,True,False,False,True,2137
588b9bd6c19a8599e9aeab28aefeeeb70eb84e8aab86381ec4bd0055822651d0,اسم الباقة,ar,postpaid,plan,https://te.eg/ar/web/guest/personal/mobile/we-gold,True,0.64,scrapling_static_fetch,,False,False,False,False,False,234
36b7681bc84cd86c795ffaa01e620e5a4eb16ed0a649de0ed4160e23748d0ed7,WE Gold 300,ar,postpaid,plan,https://te.eg/ar/web/guest/personal/mobile/we-gold,True,0.64,scrapling_static_fetch,,False,False,False,False,False,232
1509338659a33e73456b3b782c7cf5dce738893fe4920f703dc5c431d13d7246,WE Gold 600,ar,postpaid,plan,https://te.eg/ar/web/guest/personal/mobile/we-gold,True,0.64,scrapling_static_fetch,,False,False,False,False,False,232
ebbbc06e87c34a71207a545c3160cb25a3d582538840fcef578e8fd5fd2c03bb,WE Gold 890,ar,postpaid,plan,https://te.eg/ar/web/guest/personal/mobile/we-gold,True,0.64,scrapling_static_fetch,,False,False,False,False,False,233
506e329f8122515ef0555f7fcec1c26c9957acc5d6493f11f98d5816e23b7a78,WE Gold 1200,ar,postpaid,plan,https://te.eg/ar/web/guest/personal/mobile/we-gold,True,0.64,scrapling_static_fetch,,False,False,False,False,False,235
7ba597e22fa52e4a16b31ea6018c4a8a32858055625f7bffebb75ca547be3339,WE Gold 1500,ar,postpaid,plan,https://te.eg/ar/web/guest/personal/mobile/we-gold,True,0.64,scrapling_static_fetch,,False,False,False,False,False,235
c15f39b382ba79c6bafe5e74ebfd1566077f843d6c199ac05cb23b959642da2e,WE Gold 2300,ar,postpaid,plan,https://te.eg/ar/web/guest/personal/mobile/we-gold,True,0.64,scrapling_static_fetch,,False,False,False,False,False,235
d1e8a46030846457d4e63c1606752b24d2e4902862c3fa7e51718afc76ad4a47,300,ar,postpaid,plan,https://te.eg/ar/web/guest/personal/mobile/we-gold,True,0.64,scrapling_static_fetch,,False,False,False,False,False,214
10e2895f0fe08161cb8977fa5a88641ff99aa81d4bcaab3745f6a5bbedfdeeb0,150 جيجا سوبر,ar,postpaid,plan,https://te.eg/ar/web/guest/personal/mobile/we-gold,True,0.74,scrapling_static_fetch,,False,True,False,False,False,239
d4e4e3b79a60499a3644ea256042f09ea0e5d85f64bf3908a9030ad48f3d5544,200 جيجا سوبر,ar,postpaid,plan,https://te.eg/ar/web/guest/personal/mobile/we-gold,True,0.74,scrapling_static_fetch,,False,True,False,False,False,231
4bb8d0242f29cd1667ea8698d376c35a67caf28d1a7d38d05bd70e20f021eab6,250 جيجا سوبر,ar,postpaid,plan,https://te.eg/ar/web/guest/personal/mobile/we-gold,True,0.74,scrapling_static_fetch,,False,True,False,False,False,251
57f744980865aa76283db24d919d263202ce669db11572a04a52ecefa517923f,400 جيجا سوبر,ar,postpaid,plan,https://te.eg/ar/web/guest/personal/mobile/we-gold,True,0.74,scrapling_static_fetch,,False,True,False,False,False,254
183554b769eedd28ea817e1abe65f294c3004b4622f961ac0be78982bbf47f70,750 جيجا سوبر,ar,postpaid,plan,https://te.eg/ar/web/guest/personal/mobile/we-gold,True,0.74,scrapling_static_fetch,,False,True,False,False,False,256
45c7fc8f993217e81c6b68121d0c43f078d9e318b8acf9b944e643725a1cf84f,1500 جيجا سوبر,ar,postpaid,plan,https://te.eg/ar/web/guest/personal/mobile/we-gold,True,0.74,scrapling_static_fetch,,False,True,False,False,False,237
c36caacec68e7dbf7895da891128c9776fa6fd69d4946c566bb235b74d74cf35,Sector,ar,postpaid,plan,https://te.eg/ar/web/guest/personal/mobile/we-gold,True,0.64,scrapling_static_fetch,,False,False,False,False,False,200
06c2084b2b21064047c2d5d133edb82f991b8b82314b49f09221b27e73e097d1,القاهرة الجديدة,ar,postpaid,plan,https://te.eg/ar/web/guest/personal/mobile/we-gold,True,0.64,scrapling_static_fetch,,False,False,False,False,False,231
bf336e713c3ad4a7a52c1d0dccbe6f96a4535ef2bf86ea12982e31d2b9bc9149,القاهرة الجديدة,ar,postpaid,plan,https://te.eg/ar/web/guest/personal/mobile/we-gold,True,0.64,scrapling_static_fetch,,False,False,False,False,False,228
7583fd16db95d627b05a81921d1096916ec806ccf926b2239ed48bd41f99bd02,قطاع الجيزة,ar,postpaid,plan,https://te.eg/ar/web/guest/personal/mobile/we-gold,True,0.64,scrapling_static_fetch,,False,False,False,False,False,213
2c7312196b7deea3a77a003d6ed19064ab5f6e04bc365951c10355000db3bd18,قطاع الجيزة,ar,postpaid,plan,https://te.eg/ar/web/guest/personal/mobile/we-gold,True,0.64,scrapling_static_fetch,,False,False,False,False,False,211
91e075ae448e208b60adcef9d05b34adca56d67439897d2b378d1d262f56373e,قطاع الجيزة,ar,postpaid,plan,https://te.eg/ar/web/guest/personal/mobile/we-gold,True,0.64,scrapling_static_fetch,,False,False,False,False,False,213
3217a3fb86f7635dab594600a1b0cb6b6e6cc23bd71e058a08bf4a17dfe44b4c,قطاع الجيزة,ar,postpaid,plan,https://te.eg/ar/web/guest/personal/mobile/we-gold,True,0.64,scrapling_static_fetch,,False,False,False,False,False,216
5367657caba546c5338a6e910902c509293aceff07057220b5dbd1d87baff76a,WE Gold 1500,ar,postpaid,plan,https://te.eg/ar/web/guest/personal/mobile/we-gold,True,0.64,scrapling_static_fetch,,False,False,False,False,False,225
9a8a315747f1269fd533d55694592a4d27f21e56377f86a4b6c0c1e068ac05ba,WE Gold 2300,ar,postpaid,plan,https://te.eg/ar/web/guest/personal/mobile/we-gold,True,0.64,scrapling_static_fetch,,False,False,False,False,False,229
b3727006063085e46feba5f92c719480729f7f4e74d79a9118c93be6e072d86a,300 جنيه / شهر,ar,postpaid,plan,https://te.eg/ar/web/guest/personal/mobile/we-gold,True,0.84,scrapling_static_fetch,,True,True,False,False,False,601
999b359a9d1961ad5b434900c490536a841f0443798aac36e52653072c11d97e,Add to compare,ar,postpaid,plan,https://te.eg/ar/web/guest/personal/mobile/we-gold,True,0.74,scrapling_static_fetch,,False,True,False,False,False,559
9367151ac2b319665a716f198e948870919f06fa81010fa42ff3536f3a15c5cf,5.5 جيجا موبايل إنترنت,ar,postpaid,plan,https://te.eg/ar/web/guest/personal/mobile/we-gold,True,0.74,scrapling_static_fetch,,False,True,False,False,False,534
39aa7bd961c2dfae57582dbba385eada6e40ea80d3e213b555c401d89feafe4d,600 جنيه / شهر,ar,postpaid,plan,https://te.eg/ar/web/guest/personal/mobile/we-gold,True,0.84,scrapling_static_fetch,,True,True,False,False,False,635
cfcfde800a60bd6c044631fd04353c0959d9d1137bc18a5dc34440c3b3cb2053,Add to compare,ar,postpaid,plan,https://te.eg/ar/web/guest/personal/mobile/we-gold,True,0.74,scrapling_static_fetch,,False,True,False,False,False,593
af2ee832b6bf8189c460c5a8062133caaff107a381a8053521f14c7c7de4e2fc,20 جيجا موبايل إنترنت,ar,postpaid,plan,https://te.eg/ar/web/guest/personal/mobile/we-gold,True,0.74,scrapling_static_fetch,,False,True,False,False,False,567
364e2d142b965725f827fc61340805b709aff83870ff2bc60559873a044e53c6,890 جنيه / شهر,ar,postpaid,plan,https://te.eg/ar/web/guest/personal/mobile/we-gold,True,0.84,scrapling_static_fetch,,True,True,False,False,False,687
520e4b73b670492fe85ef7cb1fa2c557ad9cfe0f1011d69c0ed69e2af0e3ddd6,Add to compare,ar,postpaid,plan,https://te.eg/ar/web/guest/personal/mobile/we-gold,True,0.74,scrapling_static_fetch,,False,True,False,False,False,645
30c0a625b583f472b37c25b633c1216ed971b2b20d60ba6661f5c606bd12630f,30 جيجا موبايل إنترنت,ar,postpaid,plan,https://te.eg/ar/web/guest/personal/mobile/we-gold,True,0.74,scrapling_static_fetch,,False,True,False,False,False,619
6d59ea4ed0c3f90f1199470847dfd9b20b3f4d390097ebbcc82b511113a31ae4,1200 جنيه / شهر,ar,postpaid,plan,https://te.eg/ar/web/guest/personal/mobile/we-gold,True,0.84,scrapling_static_fetch,,True,True,False,False,False,695
3fdbaf3888f6ceaebcb95d923bf797e5164100e6a6af48e0d0fbb46bb13c4cd7,Add to compare,ar,postpaid,plan,https://te.eg/ar/web/guest/personal/mobile/we-gold,True,0.74,scrapling_static_fetch,,False,True,False,False,False,650
59d8dcdf29dccb34b4b3c03a875ea6a5ee1dd4204f81062dfc7dbad978ae2778,65 جيجا موبايل إنترنت,ar,postpaid,plan,https://te.eg/ar/web/guest/personal/mobile/we-gold,True,0.74,scrapling_static_fetch,,False,True,False,False,False,624
fcf16bfda661e8b6c9db24188b621a91be753e53a2c1a2dcc39eb920b12bd7e5,1500 جنيه / شهر,ar,postpaid,plan,https://te.eg/ar/web/guest/personal/mobile/we-gold,True,0.84,scrapling_static_fetch,,True,True,False,False,False,719
bc359c91db114fa57a3959e6fff28a85fbb37afc13e3b72f52e7d9049fe1a354,Add to compare,ar,postpaid,plan,https://te.eg/ar/web/guest/personal/mobile/we-gold,True,0.74,scrapling_static_fetch,,False,True,False,False,False,674
3ecac62cd5c52bb23df92d65bad8f93bd7739992ac6960f251c40f21a17fa382,70 جيجا موبايل إنترنت,ar,postpaid,plan,https://te.eg/ar/web/guest/personal/mobile/we-gold,True,0.74,scrapling_static_fetch,,False,True,False,False,False,648
ace9a90e64dbf0d6a96185490294468dde7f8a122148aaad4b07aef139f4147b,2300 جنيه / شهر,ar,postpaid,plan,https://te.eg/ar/web/guest/personal/mobile/we-gold,True,0.84,scrapling_static_fetch,,True,True,False,False,False,722
83b1e6fddcdaa75a41213daa5a4bd51a94e25067edd06e5e67ed7f23a6086618,Add to compare,ar,postpaid,plan,https://te.eg/ar/web/guest/personal/mobile/we-gold,True,0.74,scrapling_static_fetch,,False,True,False,False,False,677
7e59188719cdb4c6293268475b3c263d3b08f2ca99158924334c8eff1084934a,130 جيجا موبايل إنترنت,ar,postpaid,plan,https://te.eg/ar/web/guest/personal/mobile/we-gold,True,0.74,scrapling_static_fetch,,False,True,False,False,False,652
b624a43fcee7461f7b87094bf8f48da25ceeedc27c7f429713da147c2ee3d4a8,باقات WE Nitro Prime | باقات إنترنت موبايل ونت شهري في مصر,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime,True,1.0,scrapling_static_fetch,,True,True,True,False,True,1789
b589b9ce15a7c25a195df6bd6a4f51529dfbf55918fe2c25b3188c65f14485f8,Nitro Prime 15,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime,True,0.96,scrapling_static_fetch,,True,True,True,False,False,551
ec882b1af600421f5152c667b01cbbd941343a33015928e8c4b5e5a5ac1c5dc6,Add to compare,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime,True,0.96,scrapling_static_fetch,,True,True,True,False,False,512
57ba2dd2e988c9a62da981194ba02924a5e59d4ac81a20e21250813923ab6d04,781 ميجابايت,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime,True,0.96,scrapling_static_fetch,,True,True,True,False,False,464
8a2cc677a96d55422c192c825aa588f3f62e395e679e953e18c634f8b4d3c530,Nitro Prime 29,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime,True,0.96,scrapling_static_fetch,,True,True,True,False,False,557
b8df1e165b0ae841884d0791e8264ac257cea74592c965236d69e7f60ae83d72,Add to compare,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime,True,0.96,scrapling_static_fetch,,True,True,True,False,False,518
06422e20c4e3b9534e0d1ea7b427491aa2a7d867d197ac9120083e49fc8ac08e,"1,718 ميجابايت",ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime,True,0.96,scrapling_static_fetch,,True,True,True,False,False,472
c8b82afef9419498afb063c4b4c83cf785f45184147d293759f4a5f7735fdfc1,Nitro Prime 58,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime,True,0.96,scrapling_static_fetch,,True,True,True,False,False,557
8e794a4df251f944d1db2972528e80952c51a381572e90efa4f678ec56b84e32,Add to compare,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime,True,0.96,scrapling_static_fetch,,True,True,True,False,False,518
898a3110996254d28fe8175f02f772a005ce4dbf0251bb023a508b47339d940a,"4,062 ميجابايت",ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime,True,0.96,scrapling_static_fetch,,True,True,True,False,False,472
09c451e28aa3d06b5dbd755cb48e7d8a540e763048865781dca8422456759d68,Nitro Prime 105,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime,True,0.96,scrapling_static_fetch,,True,True,True,False,False,564
09a5dc78521a484ed4deeba605ca4dad4e8aec2f7e4d8c9cc03894b336b97491,Add to compare,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime,True,0.96,scrapling_static_fetch,,True,True,True,False,False,522
0e1a952e7d28402fbc280f982e27bcf8c603e4764dc7742b27ecc18c6ffd8481,"7,812 ميجابايت",ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime,True,0.96,scrapling_static_fetch,,True,True,True,False,False,476
aaaff29eec492ff51dd55efeeebc41ab3b6e0b5267215953515b8ff333cb9ca2,Nitro Prime 150,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime,True,0.96,scrapling_static_fetch,,True,True,True,False,False,567
31140e18c3b5ece2188131de0fdb97e80c1d29f4d15b754f029bb747a1249df3,Add to compare,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime,True,0.96,scrapling_static_fetch,,True,True,True,False,False,525
ae30e19da3e57f3963d2c4582e6ce5d2652391b193822e778c3749bb8688bbab,"12,500 ميجابايت",ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime,True,0.96,scrapling_static_fetch,,True,True,True,False,False,480
1489262a7fdde962741435a5b27cb75dee7a436e8b23d4ca38f27ef2f0669073,Nitro Prime 300,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime,True,0.96,scrapling_static_fetch,,True,True,True,False,False,568
9432e2730b51dead705f91240e4c7f21b78b7d8cb778947660b0f4929deac131,Add to compare,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime,True,0.96,scrapling_static_fetch,,True,True,True,False,False,527
94b4c5b419b9abc54a20ef9dda4eec4574c37893bad734ce57a4ddeaff58210e,"29,375 ميجابايت",ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime,True,0.96,scrapling_static_fetch,,True,True,True,False,False,482
1140610831dc2820540ea7c5ce1f05ed64485c868a5ee62c76118bbe70a3fbcf,Nitro Prime 675,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime,True,0.96,scrapling_static_fetch,,True,True,True,False,False,570
c7762f233ff9c5528faca6816657c43d75152130414b095d0d320c0769ce8bdc,Add to compare,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime,True,0.96,scrapling_static_fetch,,True,True,True,False,False,528
5c9dcea2dad3bc375264a7bf9dca1eb18a798d672573611941336ce77c4c525d,"62,500 ميجابايت",ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/prime,True,0.96,scrapling_static_fetch,,True,True,True,False,False,483
5f832a347802d8102552f8256f39e003b07b9b7f4c37c3e1f44c21524e376fa9,باقات WE Nitro Prime | باقات إنترنت موبايل ونت شهري في مصر,ar,mobile_internet,package,https://te.eg/ar/web/guest/personal/mobile/nitro-mobile-internet/prime,True,1.0,scrapling_static_fetch,,True,True,True,False,True,1789
4b703c7cda175f34a34e87bef381a9fcbbcb21c77ca015e77facb85a4d7739d2,Nitro Prime 15,ar,mobile_internet,package,https://te.eg/ar/web/guest/personal/mobile/nitro-mobile-internet/prime,True,0.96,scrapling_static_fetch,,True,True,True,False,False,551
0c59d252d869aa932523a0d744005267239247755145ec765eb9af2c50797afa,Add to compare,ar,mobile_internet,package,https://te.eg/ar/web/guest/personal/mobile/nitro-mobile-internet/prime,True,0.96,scrapling_static_fetch,,True,True,True,False,False,512
6e5a77268687cef149c13b84c52f913789b42d758d6abcc409e198b164ec0e52,781 ميجابايت,ar,mobile_internet,package,https://te.eg/ar/web/guest/personal/mobile/nitro-mobile-internet/prime,True,0.96,scrapling_static_fetch,,True,True,True,False,False,464
f7b60d4b1e6454d6c171e8e1485e1801063a41def1472ad08798723b2470c272,Nitro Prime 29,ar,mobile_internet,package,https://te.eg/ar/web/guest/personal/mobile/nitro-mobile-internet/prime,True,0.96,scrapling_static_fetch,,True,True,True,False,False,557
f20eca8a44232324f9d48086b92939989ebe0b022b79347c4b4e2b875d564780,Add to compare,ar,mobile_internet,package,https://te.eg/ar/web/guest/personal/mobile/nitro-mobile-internet/prime,True,0.96,scrapling_static_fetch,,True,True,True,False,False,518
ff6ca7ec9be96aed88a369b9e5bbdcb78b2170f26d596a8d87f3036819120c29,"1,718 ميجابايت",ar,mobile_internet,package,https://te.eg/ar/web/guest/personal/mobile/nitro-mobile-internet/prime,True,0.96,scrapling_static_fetch,,True,True,True,False,False,472
220d6f06cff2008c2ffc68b760ee7fd90b2c129929b3ee2f438e1751e92251b5,Nitro Prime 58,ar,mobile_internet,package,https://te.eg/ar/web/guest/personal/mobile/nitro-mobile-internet/prime,True,0.96,scrapling_static_fetch,,True,True,True,False,False,557
d0f829dd6640ad7f16e8f77ff982a243dc0e38af14f712d1c90c93b66d39a0a6,Add to compare,ar,mobile_internet,package,https://te.eg/ar/web/guest/personal/mobile/nitro-mobile-internet/prime,True,0.96,scrapling_static_fetch,,True,True,True,False,False,518
d17193000770cc41775edbe94e5cebc9f4378e4fa50e0289c421321b18fcf3b3,"4,062 ميجابايت",ar,mobile_internet,package,https://te.eg/ar/web/guest/personal/mobile/nitro-mobile-internet/prime,True,0.96,scrapling_static_fetch,,True,True,True,False,False,472
acb126cd7c9dd9d402d3477026ae8e11490178d654f619a4363f997a04f72030,Nitro Prime 105,ar,mobile_internet,package,https://te.eg/ar/web/guest/personal/mobile/nitro-mobile-internet/prime,True,0.96,scrapling_static_fetch,,True,True,True,False,False,564
fa1d9999cbd84ec3debb2c08dcfc0f66de38e36f0e8b44b9ea3eb44728b6b170,Add to compare,ar,mobile_internet,package,https://te.eg/ar/web/guest/personal/mobile/nitro-mobile-internet/prime,True,0.96,scrapling_static_fetch,,True,True,True,False,False,522
a33a792c5336ddd985454a4758d01d41f2b2d253a2d68b840f23558c84d7683a,"7,812 ميجابايت",ar,mobile_internet,package,https://te.eg/ar/web/guest/personal/mobile/nitro-mobile-internet/prime,True,0.96,scrapling_static_fetch,,True,True,True,False,False,476
a16e19cf738d7e268a88161d497dedb0d4874b00bdc68f497e9a9f00daff22cd,Nitro Prime 150,ar,mobile_internet,package,https://te.eg/ar/web/guest/personal/mobile/nitro-mobile-internet/prime,True,0.96,scrapling_static_fetch,,True,True,True,False,False,567
366909b47c4bd10d4e295a89fec06d95116d1a0bb4f2bf8316f953e71942d168,Add to compare,ar,mobile_internet,package,https://te.eg/ar/web/guest/personal/mobile/nitro-mobile-internet/prime,True,0.96,scrapling_static_fetch,,True,True,True,False,False,525
57f77f63dd09aed0d3570965b960b866197e3010d6e654ec62bd63c609ab9732,"12,500 ميجابايت",ar,mobile_internet,package,https://te.eg/ar/web/guest/personal/mobile/nitro-mobile-internet/prime,True,0.96,scrapling_static_fetch,,True,True,True,False,False,480
aa79e0c1cb72f4b02e1a840244a0ed12d41beb4efca02f528c0f8d5d90062805,Nitro Prime 300,ar,mobile_internet,package,https://te.eg/ar/web/guest/personal/mobile/nitro-mobile-internet/prime,True,0.96,scrapling_static_fetch,,True,True,True,False,False,568
bb67a5904142f4be3d2e20ec175c6db3d7795dbd537c1b8a136d1f36cb5d7af6,Add to compare,ar,mobile_internet,package,https://te.eg/ar/web/guest/personal/mobile/nitro-mobile-internet/prime,True,0.96,scrapling_static_fetch,,True,True,True,False,False,527
bb8dca128078e0ed5bbf8d2d9968bdcc610230319a3705effed40caf2934a556,"29,375 ميجابايت",ar,mobile_internet,package,https://te.eg/ar/web/guest/personal/mobile/nitro-mobile-internet/prime,True,0.96,scrapling_static_fetch,,True,True,True,False,False,482
7db13f8eaa876be495a6c314ca096e70b0893caa5d504aad8e59d6bfb7f8cd7f,Nitro Prime 675,ar,mobile_internet,package,https://te.eg/ar/web/guest/personal/mobile/nitro-mobile-internet/prime,True,0.96,scrapling_static_fetch,,True,True,True,False,False,570
93f94862c2ff3392779ca58bf23d79c2f2115d21a5b8fe45d394e214415c4a5e,Add to compare,ar,mobile_internet,package,https://te.eg/ar/web/guest/personal/mobile/nitro-mobile-internet/prime,True,0.96,scrapling_static_fetch,,True,True,True,False,False,528
062191ab91d9b9b07be3140c82956edb0085c2716da9a07f20fe6074af4ec6cf,"62,500 ميجابايت",ar,mobile_internet,package,https://te.eg/ar/web/guest/personal/mobile/nitro-mobile-internet/prime,True,0.96,scrapling_static_fetch,,True,True,True,False,False,483
124130d895f9cdf57e0e606a61d3d11cec207896037cae93a39126f6bc1b3d45,باقات WE Nitro Extra | باقات نت للمشاهدة والاستريمينج في مصر,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/nitro-extra,True,1.0,scrapling_static_fetch,,True,True,True,False,True,1283
10a85aac293f6246257ab1df91e0cd9f9e6199b76fdd45b598e54c3fe1656467,يوميه 1.5 جنيه,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/nitro-extra,True,0.96,scrapling_static_fetch,,True,True,True,False,False,470
3a7d668533f193b6257fc1e23211a6504781ebce2d32f3542357463710940995,Add to compare,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/nitro-extra,True,0.96,scrapling_static_fetch,,True,True,True,False,False,431
8ff3de10aa77567c021cbdc788dd03f105c846078d0e3fb17576a8e9b965996f,الباقه 25 ميجا,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/nitro-extra,True,0.96,scrapling_static_fetch,,True,True,True,False,False,385
72aa71421211ed8bb2a7dc0deea79d8eb07cca61ef2ecd642da420918914d1a6,فيديو يوميه,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/nitro-extra,True,0.96,scrapling_static_fetch,,True,True,True,False,False,462
ba1c463dfe4ccdbbee9159fa259b6e8efb0a166b946d3a2ce8f0e41082242dd2,Add to compare,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/nitro-extra,True,0.96,scrapling_static_fetch,,True,True,True,False,False,431
c974044be2f6fb50bd03c70168fe172c1e65533ad7cec6f5861073d0c2f7efa1,الباقه 250 ميجا,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/nitro-extra,True,0.96,scrapling_static_fetch,,True,True,True,False,False,386
aec141f5e096b8a13209f6d90494fa4b3d1c6e759c8a8c718b89ab33ba8515bf,فيديو اسبوعيه,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/nitro-extra,True,0.96,scrapling_static_fetch,,True,True,True,False,False,476
10dccb9dddec8e5104d3ffd13d28b0657d12edc07ddc691c84cdf925c5edb0c8,Add to compare,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/nitro-extra,True,0.96,scrapling_static_fetch,,True,True,True,False,False,438
89fac985449977da70d17d8d142af5a34c69a3148a5357b0e2ce0c96b541e253,الباقه 1250 ميجا,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/nitro-extra,True,0.96,scrapling_static_fetch,,True,True,True,False,False,394
7db6afc3d426cb9fe45affae6ae3a155f70be3a5f5c109021c06845813c75f55,فيديو شهريه,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/nitro-extra,True,0.96,scrapling_static_fetch,,True,True,True,False,False,468
28bb12a391630b10921d60bea1431f284c406d07d838e5217b9c884d1e1f7e18,Add to compare,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/nitro-extra,True,0.96,scrapling_static_fetch,,True,True,True,False,False,436
6464082f4dccfb3611cee319d50d6a9c592abe1348cf921175b436e742815635,الباقه 3500 ميجا,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/nitro-extra,True,0.96,scrapling_static_fetch,,True,True,True,False,False,392
11864859b6ed77cf7a99e976f41293bfcacd08083964436bf2b9cc4026d3c260,يوميه 7.5 جنيه,ar,mobile_internet,package,https://te.eg/ar/personal/mobile/nitro-mobile-internet/nitro-extra,True,0.96,scrapling_static_fetch,,True,True,True,False,False,474
